title	url	author
A Dual-Path Model With Adaptive Attention for Vehicle Re-Identification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Khorramshahi_A_Dual-Path_Model_With_Adaptive_Attention_for_Vehicle_Re-Identification_ICCV_2019_paper.pdf	Pirazh Khorramshahi
Bayesian Loss for Crowd Count Estimation With Point Supervision	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ma_Bayesian_Loss_for_Crowd_Count_Estimation_With_Point_Supervision_ICCV_2019_paper.pdf	Zhiheng Ma
Learning Spatial Awareness to Improve Crowd Counting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cheng_Learning_Spatial_Awareness_to_Improve_Crowd_Counting_ICCV_2019_paper.pdf	Zhi-Qi Cheng
GradNet: Gradient-Guided Network for Visual Object Tracking	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_GradNet_Gradient-Guided_Network_for_Visual_Object_Tracking_ICCV_2019_paper.pdf	Peixia Li
FAMNet: Joint Learning of Feature, Affinity and Multi-Dimensional Assignment for Online Multiple Object Tracking	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chu_FAMNet_Joint_Learning_of_Feature_Affinity_and_Multi-Dimensional_Assignment_for_ICCV_2019_paper.pdf	Peng Chu
Learning Discriminative Model Prediction for Tracking	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bhat_Learning_Discriminative_Model_Prediction_for_Tracking_ICCV_2019_paper.pdf	Goutam Bhat
DynamoNet: Dynamic Action and Motion Network	http://openaccess.thecvf.com/content_ICCV_2019/papers/Diba_DynamoNet_Dynamic_Action_and_Motion_Network_ICCV_2019_paper.pdf	Ali Diba
SlowFast Networks for Video Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Feichtenhofer_SlowFast_Networks_for_Video_Recognition_ICCV_2019_paper.pdf	Christoph Feichtenhofer
Generative Multi-View Human Action Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Generative_Multi-View_Human_Action_Recognition_ICCV_2019_paper.pdf	Lichen Wang
Multi-Agent Reinforcement Learning Based Frame Sampling for Effective Untrimmed Video Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_Multi-Agent_Reinforcement_Learning_Based_Frame_Sampling_for_Effective_Untrimmed_Video_ICCV_2019_paper.pdf	Wenhao Wu
SCSampler: Sampling Salient Clips From Video for Efficient Action Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Korbar_SCSampler_Sampling_Salient_Clips_From_Video_for_Efficient_Action_Recognition_ICCV_2019_paper.pdf	Bruno Korbar
Weakly Supervised Energy-Based Learning for Action Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Weakly_Supervised_Energy-Based_Learning_for_Action_Segmentation_ICCV_2019_paper.pdf	Jun Li
What Would You Expect? Anticipating Egocentric Actions With Rolling-Unrolling LSTMs and Modality Attention	http://openaccess.thecvf.com/content_ICCV_2019/papers/Furnari_What_Would_You_Expect_Anticipating_Egocentric_Actions_With_Rolling-Unrolling_LSTMs_ICCV_2019_paper.pdf	Antonino Furnari
PIE: A Large-Scale Dataset and Models for Pedestrian Intention Estimation and Trajectory Prediction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Rasouli_PIE_A_Large-Scale_Dataset_and_Models_for_Pedestrian_Intention_Estimation_ICCV_2019_paper.pdf	Amir Rasouli
STGAT: Modeling Spatial-Temporal Interactions for Human Trajectory Prediction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Huang_STGAT_Modeling_Spatial-Temporal_Interactions_for_Human_Trajectory_Prediction_ICCV_2019_paper.pdf	Yingfan Huang
Learning Motion in Feature Space: Locally-Consistent Deformable Convolution Networks for Fine-Grained Action Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Mac_Learning_Motion_in_Feature_Space_Locally-Consistent_Deformable_Convolution_Networks_for_ICCV_2019_paper.pdf	Khoi-Nguyen C. Mac
Dual Attention Matching for Audio-Visual Event Localization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_Dual_Attention_Matching_for_Audio-Visual_Event_Localization_ICCV_2019_paper.pdf	Yu Wu
Uncertainty-Aware Audiovisual Activity Recognition Using Deep Bayesian Variational Inference	http://openaccess.thecvf.com/content_ICCV_2019/papers/Subedar_Uncertainty-Aware_Audiovisual_Activity_Recognition_Using_Deep_Bayesian_Variational_Inference_ICCV_2019_paper.pdf	Mahesh Subedar
Non-Local Recurrent Neural Memory for Supervised Sequence Modeling	http://openaccess.thecvf.com/content_ICCV_2019/papers/Fu_Non-Local_Recurrent_Neural_Memory_for_Supervised_Sequence_Modeling_ICCV_2019_paper.pdf	Canmiao Fu
Temporal Attentive Alignment for Large-Scale Video Domain Adaptation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Chen_Temporal_Attentive_Alignment_for_Large-Scale_Video_Domain_Adaptation_ICCV_2019_paper.pdf	Min-Hung Chen
Action Assessment by Joint Relation Graphs	http://openaccess.thecvf.com/content_ICCV_2019/papers/Pan_Action_Assessment_by_Joint_Relation_Graphs_ICCV_2019_paper.pdf	Jia-Hui Pan
Unsupervised Procedure Learning via Joint Dynamic Summarization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Elhamifar_Unsupervised_Procedure_Learning_via_Joint_Dynamic_Summarization_ICCV_2019_paper.pdf	Ehsan Elhamifar
ViSiL: Fine-Grained Spatio-Temporal Video Similarity Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kordopatis-Zilos_ViSiL_Fine-Grained_Spatio-Temporal_Video_Similarity_Learning_ICCV_2019_paper.pdf	Giorgos Kordopatis-Zilos
Unsupervised Learning of Landmarks by Descriptor Vector Exchange	http://openaccess.thecvf.com/content_ICCV_2019/papers/Thewlis_Unsupervised_Learning_of_Landmarks_by_Descriptor_Vector_Exchange_ICCV_2019_paper.pdf	James Thewlis
Learning Compositional Representations for Few-Shot Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Tokmakov_Learning_Compositional_Representations_for_Few-Shot_Recognition_ICCV_2019_paper.pdf	Pavel Tokmakov
Spectral Regularization for Combating Mode Collapse in GANs	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Spectral_Regularization_for_Combating_Mode_Collapse_in_GANs_ICCV_2019_paper.pdf	Kanglin Liu
Scaling and Benchmarking Self-Supervised Visual Representation Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Goyal_Scaling_and_Benchmarking_Self-Supervised_Visual_Representation_Learning_ICCV_2019_paper.pdf	Priya Goyal
Learning an Effective Equivariant 3D Descriptor Without Supervision	http://openaccess.thecvf.com/content_ICCV_2019/papers/Spezialetti_Learning_an_Effective_Equivariant_3D_Descriptor_Without_Supervision_ICCV_2019_paper.pdf	Riccardo Spezialetti
KPConv: Flexible and Deformable Convolution for Point Clouds	http://openaccess.thecvf.com/content_ICCV_2019/papers/Thomas_KPConv_Flexible_and_Deformable_Convolution_for_Point_Clouds_ICCV_2019_paper.pdf	Hugues Thomas
Neural Inter-Frame Compression for Video Coding	http://openaccess.thecvf.com/content_ICCV_2019/papers/Djelouah_Neural_Inter-Frame_Compression_for_Video_Coding_ICCV_2019_paper.pdf	Abdelaziz Djelouah
Task2Vec: Task Embedding for Meta-Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Achille_Task2Vec_Task_Embedding_for_Meta-Learning_ICCV_2019_paper.pdf	Alessandro Achille
Deep Clustering by Gaussian Mixture Variational Autoencoders With Graph Embedding	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yang_Deep_Clustering_by_Gaussian_Mixture_Variational_Autoencoders_With_Graph_Embedding_ICCV_2019_paper.pdf	Linxiao Yang
SoftTriple Loss: Deep Metric Learning Without Triplet Sampling	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qian_SoftTriple_Loss_Deep_Metric_Learning_Without_Triplet_Sampling_ICCV_2019_paper.pdf	Qi Qian
A Weakly Supervised Fine Label Classifier Enhanced by Coarse Supervision	http://openaccess.thecvf.com/content_ICCV_2019/papers/Taherkhani_A_Weakly_Supervised_Fine_Label_Classifier_Enhanced_by_Coarse_Supervision_ICCV_2019_paper.pdf	Fariborz Taherkhani
Gaussian Affinity for Max-Margin Class Imbalanced Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Hayat_Gaussian_Affinity_for_Max-Margin_Class_Imbalanced_Learning_ICCV_2019_paper.pdf	Munawar Hayat
AttPool: Towards Hierarchical Feature Representation in Graph Convolutional Networks via Attention Mechanism	http://openaccess.thecvf.com/content_ICCV_2019/papers/Huang_AttPool_Towards_Hierarchical_Feature_Representation_in_Graph_Convolutional_Networks_via_ICCV_2019_paper.pdf	Jingjia Huang
Deep Metric Learning With Tuplet Margin Loss	http://openaccess.thecvf.com/content_ICCV_2019/papers/Yu_Deep_Metric_Learning_With_Tuplet_Margin_Loss_ICCV_2019_paper.pdf	Baosheng Yu
Normalized Wasserstein for Mixture Distributions With Applications in Adversarial Learning and Domain Adaptation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Balaji_Normalized_Wasserstein_for_Mixture_Distributions_With_Applications_in_Adversarial_Learning_ICCV_2019_paper.pdf	Yogesh Balaji
Fast and Practical Neural Architecture Search	http://openaccess.thecvf.com/content_ICCV_2019/papers/Cui_Fast_and_Practical_Neural_Architecture_Search_ICCV_2019_paper.pdf	Jiequan Cui
Symmetric Graph Convolutional Autoencoder for Unsupervised Graph Representation Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Park_Symmetric_Graph_Convolutional_Autoencoder_for_Unsupervised_Graph_Representation_Learning_ICCV_2019_paper.pdf	Jiwoong Park
Deep Elastic Networks With Model Selection for Multi-Task Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ahn_Deep_Elastic_Networks_With_Model_Selection_for_Multi-Task_Learning_ICCV_2019_paper.pdf	Chanho Ahn
Metric Learning With HORDE: High-Order Regularizer for Deep Embeddings	http://openaccess.thecvf.com/content_ICCV_2019/papers/Jacob_Metric_Learning_With_HORDE_High-Order_Regularizer_for_Deep_Embeddings_ICCV_2019_paper.pdf	Pierre Jacob
Adversarial Learning With Margin-Based Triplet Embedding Regularization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhong_Adversarial_Learning_With_Margin-Based_Triplet_Embedding_Regularization_ICCV_2019_paper.pdf	Yaoyao Zhong
Simultaneous Multi-View Instance Detection With Learned Geometric Soft-Constraints	http://openaccess.thecvf.com/content_ICCV_2019/papers/Nassar_Simultaneous_Multi-View_Instance_Detection_With_Learned_Geometric_Soft-Constraints_ICCV_2019_paper.pdf	Ahmed Samy Nassar
CenterNet: Keypoint Triplets for Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Duan_CenterNet_Keypoint_Triplets_for_Object_Detection_ICCV_2019_paper.pdf	Kaiwen Duan
Online Hyper-Parameter Learning for Auto-Augmentation Strategy	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lin_Online_Hyper-Parameter_Learning_for_Auto-Augmentation_Strategy_ICCV_2019_paper.pdf	Chen Lin
DANet: Divergent Activation for Weakly Supervised Object Localization	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xue_DANet_Divergent_Activation_for_Weakly_Supervised_Object_Localization_ICCV_2019_paper.pdf	Haolan Xue
Selective Sparse Sampling for Fine-Grained Image Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ding_Selective_Sparse_Sampling_for_Fine-Grained_Image_Recognition_ICCV_2019_paper.pdf	Yao Ding
Dynamic Anchor Feature Selection for Single-Shot Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Li_Dynamic_Anchor_Feature_Selection_for_Single-Shot_Object_Detection_ICCV_2019_paper.pdf	Shuai Li
Incremental Learning Using Conditional Adversarial Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xiang_Incremental_Learning_Using_Conditional_Adversarial_Networks_ICCV_2019_paper.pdf	Ye Xiang
Bilateral Adversarial Training: Towards Fast Training of More Robust Models Against Adversarial Attacks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wang_Bilateral_Adversarial_Training_Towards_Fast_Training_of_More_Robust_Models_ICCV_2019_paper.pdf	Jianyu Wang
View Confusion Feature Learning for Person Re-Identification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_View_Confusion_Feature_Learning_for_Person_Re-Identification_ICCV_2019_paper.pdf	Fangyi Liu
Auto-FPN: Automatic Network Architecture Adaptation for Object Detection Beyond Classification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Xu_Auto-FPN_Automatic_Network_Architecture_Adaptation_for_Object_Detection_Beyond_Classification_ICCV_2019_paper.pdf	Hang Xu
PARN: Position-Aware Relation Networks for Few-Shot Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_PARN_Position-Aware_Relation_Networks_for_Few-Shot_Learning_ICCV_2019_paper.pdf	Ziyang Wu
Multi-Adversarial Faster-RCNN for Unrestricted Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/He_Multi-Adversarial_Faster-RCNN_for_Unrestricted_Object_Detection_ICCV_2019_paper.pdf	Zhenwei He
Object Guided External Memory Network for Video Object Detection	http://openaccess.thecvf.com/content_ICCV_2019/papers/Deng_Object_Guided_External_Memory_Network_for_Video_Object_Detection_ICCV_2019_paper.pdf	Hanming Deng
An Empirical Study of Spatial Attention Mechanisms in Deep Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhu_An_Empirical_Study_of_Spatial_Attention_Mechanisms_in_Deep_Networks_ICCV_2019_paper.pdf	Xizhou Zhu
Attribute Attention for Semantic Disambiguation in Zero-Shot Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Liu_Attribute_Attention_for_Semantic_Disambiguation_in_Zero-Shot_Learning_ICCV_2019_paper.pdf	Yang Liu
CIIDefence: Defeating Adversarial Attacks by Fusing Class-Specific Image Inpainting and Image Denoising	http://openaccess.thecvf.com/content_ICCV_2019/papers/Gupta_CIIDefence_Defeating_Adversarial_Attacks_by_Fusing_Class-Specific_Image_Inpainting_and_ICCV_2019_paper.pdf	Puneet Gupta
ThunderNet: Towards Real-Time Generic Object Detection on Mobile Devices	http://openaccess.thecvf.com/content_ICCV_2019/papers/Qin_ThunderNet_Towards_Real-Time_Generic_Object_Detection_on_Mobile_Devices_ICCV_2019_paper.pdf	Zheng Qin
Dual Student: Breaking the Limits of the Teacher in Semi-Supervised Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ke_Dual_Student_Breaking_the_Limits_of_the_Teacher_in_Semi-Supervised_ICCV_2019_paper.pdf	Zhanghan Ke
MVP Matching: A Maximum-Value Perfect Matching for Mining Hard Samples, With Application to Person Re-Identification	http://openaccess.thecvf.com/content_ICCV_2019/papers/Sun_MVP_Matching_A_Maximum-Value_Perfect_Matching_for_Mining_Hard_Samples_ICCV_2019_paper.pdf	Han Sun
Adaptive Context Network for Scene Parsing	http://openaccess.thecvf.com/content_ICCV_2019/papers/Fu_Adaptive_Context_Network_for_Scene_Parsing_ICCV_2019_paper.pdf	Jun Fu
Constructing Self-Motivated Pyramid Curriculums for Cross-Domain Semantic Segmentation: A Non-Adversarial Approach	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lian_Constructing_Self-Motivated_Pyramid_Curriculums_for_Cross-Domain_Semantic_Segmentation_A_Non-Adversarial_ICCV_2019_paper.pdf	Qing Lian
SparseMask: Differentiable Connectivity Learning for Dense Image Prediction	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_SparseMask_Differentiable_Connectivity_Learning_for_Dense_Image_Prediction_ICCV_2019_paper.pdf	Huikai Wu
Significance-Aware Information Bottleneck for Domain Adaptive Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Luo_Significance-Aware_Information_Bottleneck_for_Domain_Adaptive_Semantic_Segmentation_ICCV_2019_paper.pdf	Yawei Luo
Relational Attention Network for Crowd Counting	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_Relational_Attention_Network_for_Crowd_Counting_ICCV_2019_paper.pdf	Anran Zhang
ACFNet: Attentional Class Feature Network for Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhang_ACFNet_Attentional_Class_Feature_Network_for_Semantic_Segmentation_ICCV_2019_paper.pdf	Fan Zhang
Frame-to-Frame Aggregation of Active Regions in Web Videos for Weakly Supervised Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Lee_Frame-to-Frame_Aggregation_of_Active_Regions_in_Web_Videos_for_Weakly_ICCV_2019_paper.pdf	Jungbeom Lee
Boundary-Aware Feature Propagation for Scene Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ding_Boundary-Aware_Feature_Propagation_for_Scene_Segmentation_ICCV_2019_paper.pdf	Henghui Ding
Self-Ensembling With GAN-Based Data Augmentation for Domain Adaptation in Semantic Segmentation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Choi_Self-Ensembling_With_GAN-Based_Data_Augmentation_for_Domain_Adaptation_in_Semantic_ICCV_2019_paper.pdf	Jaehoon Choi
Explaining the Ambiguity of Object Detection and 6D Pose From Visual Data	http://openaccess.thecvf.com/content_ICCV_2019/papers/Manhardt_Explaining_the_Ambiguity_of_Object_Detection_and_6D_Pose_From_ICCV_2019_paper.pdf	Fabian Manhardt
Accurate Monocular 3D Object Detection via Color-Embedded 3D Reconstruction for Autonomous Driving	http://openaccess.thecvf.com/content_ICCV_2019/papers/Ma_Accurate_Monocular_3D_Object_Detection_via_Color-Embedded_3D_Reconstruction_for_ICCV_2019_paper.pdf	Xinzhu Ma
MonoLoco: Monocular 3D Pedestrian Localization and Uncertainty Estimation	http://openaccess.thecvf.com/content_ICCV_2019/papers/Bertoni_MonoLoco_Monocular_3D_Pedestrian_Localization_and_Uncertainty_Estimation_ICCV_2019_paper.pdf	Lorenzo Bertoni
Unsupervised High-Resolution Depth Learning From Videos With Dual Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhou_Unsupervised_High-Resolution_Depth_Learning_From_Videos_With_Dual_Networks_ICCV_2019_paper.pdf	Junsheng Zhou
Bayesian Graph Convolution LSTM for Skeleton Based Action Recognition	http://openaccess.thecvf.com/content_ICCV_2019/papers/Zhao_Bayesian_Graph_Convolution_LSTM_for_Skeleton_Based_Action_Recognition_ICCV_2019_paper.pdf	Rui Zhao
DeCaFA: Deep Convolutional Cascade for Face Alignment in the Wild	http://openaccess.thecvf.com/content_ICCV_2019/papers/Dapogny_DeCaFA_Deep_Convolutional_Cascade_for_Face_Alignment_in_the_Wild_ICCV_2019_paper.pdf	Arnaud Dapogny
Probabilistic Face Embeddings	http://openaccess.thecvf.com/content_ICCV_2019/papers/Shi_Probabilistic_Face_Embeddings_ICCV_2019_paper.pdf	Yichun Shi
Gaze360: Physically Unconstrained Gaze Estimation in the Wild	http://openaccess.thecvf.com/content_ICCV_2019/papers/Kellnhofer_Gaze360_Physically_Unconstrained_Gaze_Estimation_in_the_Wild_ICCV_2019_paper.pdf	Petr Kellnhofer
Unsupervised Person Re-Identification by Camera-Aware Similarity Consistency Learning	http://openaccess.thecvf.com/content_ICCV_2019/papers/Wu_Unsupervised_Person_Re-Identification_by_Camera-Aware_Similarity_Consistency_Learning_ICCV_2019_paper.pdf	Ancong Wu
Photo-Realistic Monocular Gaze Redirection Using Generative Adversarial Networks	http://openaccess.thecvf.com/content_ICCV_2019/papers/He_Photo-Realistic_Monocular_Gaze_Redirection_Using_Generative_Adversarial_Networks_ICCV_2019_paper.pdf	Zhe He
